List;Item;Order;TargetWord;Sentence;CritWord;SentType;Question;;;;;;;;;;
5;65;verb-final;literal;Mohammed slaagde met gemak voor zijn wiskundetoets, omdat het een fluitje van een euro was met zijn rekenmachine.;euro;exp;NA;;;;;;;;;;
5;66;verb-final;literal;Lianne was enorm blij met Susans cadeau, omdat het een schot in de doorn was van haar.;doorn;exp;NA;;;;;;;;;;
5;67;verb-final;literal;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, omdat hij een rots in de golven was voor haar.;golven;exp;NA;;;;;;;;;;
5;68;verb-final;literal;Saar vrolijkte Bastiaan altijd op, omdat zij het zonnetje in villa was binnen het gezin.;villa;exp;NA;;;;;;;;;;
5;69;verb-final;literal;Casper deed niets liever dan schaatsen, omdat hij in zijn onderdeel was op het ijs.;onderdeel;exp;NA;;;;;;;;;;
5;70;verb-final;literal;Hans was inmiddels overtuigd van Willemiens daadkracht, omdat ze spijkers met ruggen sloeg bij de vergadering.;ruggen;exp;NA;;;;;;;;;;
5;71;verb-final;literal;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, omdat hij hem over het oor zag uiteraard.;oor;exp;NA;;;;;;;;;;
5;72;verb-final;literal;De achtervolgde dief ging steeds harder rijden, omdat de politie hem op de zolen zat intussen.;zolen;exp;NA;;;;;;;;;;
5;73;verb-final;literal;Aletta probeerde Christiaan op te vrolijken, omdat hij in de kuil zat na zijn ontslag.;kuil;exp;NA;;;;;;;;;;
5;74;verb-final;literal;Op Moederdag verraste Tim zijn moeder, omdat hij haar in het strand zette met bloemen.;strand;exp;NA;;;;;;;;;;
5;75;verb-final;literal;Roos moest die deadline nu wel halen, omdat haar baas haar het mes op de hals zette vanmiddag.;hals;exp;NA;;;;;;;;;;
5;76;verb-final;literal;Jacob zal zich voorlopig niet weer zo misdragen, omdat Sterre hem op zijn cijfer zette woensdagavond.;cijfer;exp;NA;;;;;;;;;;
5;77;verb-final;literal;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, omdat ze hem voor het hout zette tijdens Kerst.;hout;exp;NA;;;;;;;;;;
5;78;verb-final;literal;Meester merkte dat Sascha nogal verlegen was, omdat hij op de basis bleef bij groepsactiviteiten.;basis;exp;NA;;;;;;;;;;
5;79;verb-final;literal;Berend viel voor Johanna's zwoele blik, omdat die hem het hoofd op snel bracht met haar ogen.;snel;exp;NA;;;;;;;;;;
5;80;verb-final;literal;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, omdat hij zijn tegenstander van de deun bracht op die manier.;deun;exp;NA;;;;;;;;;;
5;81;verb-final;literal;Danny zapte snel weg van die gruwelijke horrorfilm, omdat hij het in zijn rok deed zowat.;rok;exp;NA;;;;;;;;;;
5;82;verb-first;correct;Kyra kon steeds sneller haar veters strikken, want ze kreeg het in de vingers dankzij die oefeningen.;vingers;exp;NA;;;;;;;;;;
5;83;verb-first;correct;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, want ze hield het achter de hand voor later.;hand;exp;NA;;;;;;;;;;
5;84;verb-first;correct;Carolien was de deadline voor het artikel nog niet vergeten, want ze hield hem in haar achterhoofd al die tijd.;achterhoofd;exp;NA;;;;;;;;;;
5;85;verb-first;correct;Roberta vond dat de advocaat haar verhaal verdraaide, want hij legde haar woorden in de mond in de rechtbank.;mond;exp;NA;;;;;;;;;;
5;86;verb-first;correct;Leon had in Amsterdam geen navigatie nodig, want hij kende de stad op zijn duimpje inmiddels.;duimpje;exp;NA;;;;;;;;;;
5;87;verb-first;correct;Myra zou oma's levenslessen niet vergeten, want ze knoopte ze in haar oren zoals beloofd.;oren;exp;NA;;;;;;;;;;
5;88;verb-first;correct;De taallessen waren volgens Jacques erg nuttig, want hij kreeg het Nederlands onder de knie na een tijdje.;knie;exp;NA;;;;;;;;;;
5;89;verb-first;correct;De wielrenners moesten voor de bergetappe goed uitgerust zijn, want ze kregen het voor hun kiezen vandaag.;kiezen;exp;NA;;;;;;;;;;
5;90;verb-first;correct;Seth ging niet mee naar het feestje, want hij kroop onder de wol om half tien.;wol;exp;NA;;;;;;;;;;
5;91;verb-first;correct;De handelaar in nepgoud werd opgepakt, want hij viel door de mand op een gegeven moment.;mand;exp;NA;;;;;;;;;;
5;92;verb-first;correct;Sela wist nooit wat ze morgen ging doen, want ze leefde bij de dag uit principe.;dag;exp;NA;;;;;;;;;;
5;93;verb-first;correct;De leraar baalde van zijn slecht voorbereide les, want het liep in het honderd dinsdagmiddag.;honderd;exp;NA;;;;;;;;;;
5;94;verb-first;correct;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, want ze liep in de val van oplichters.;val;exp;NA;;;;;;;;;;
5;95;verb-first;correct;De agent moest snel achter de bankrover aan, want hij maakte zich uit de voeten met de buit.;voeten;exp;NA;;;;;;;;;;
5;96;verb-first;correct;Ondanks zijn handicap reisde Job veel, want Abel nam hem op sleeptouw overal naartoe.;sleeptouw;exp;NA;;;;;;;;;;
5;97;verb-first;correct;De sollicitant kreeg weinig informatie over de functie, want de manager praatte over koetjes en kalfjes tijdens het interview.;kalfjes;exp;NA;;;;;;;;;;
5;98;verb-first;correct;Al snel wist iedereen dat Tijmen vader werd, want hij schreeuwde het van de daken op zijn werk.;daken;exp;NA;;;;;;;;;;
5;99;verb-first;correct;Vanavond had Rinus zijn diploma-uitreiking, want hij slaagde met vlag en wimpel afgelopen donderdag.;wimpel;exp;NA;;;;;;;;;;
5;100;verb-first;correct;Kees zag zichzelf als kostwinner, want hij bracht geld in het laatje de afgelopen jaren.;laatje;exp;NA;;;;;;;;;;
5;101;verb-first;correct;De commentator vond de tactiek van Ajax erg riskant, want ze speelden met vuur tegen die club.;vuur;exp;NA;;;;;;;;;;
5;102;verb-first;correct;Nadine moest constant aan de knappe Kenny denken, want ze stond in vuur en vlam na hun date.;vlam;exp;NA;;;;;;;;;;
5;103;verb-first;correct;De burgemeester had spijt van zijn schaamteloze uitspraken, want hij stond in zijn hemd voor iedereen.;hemd;exp;NA;;;;;;;;;;
5;104;verb-first;correct;Paulien vond de beoordeling van de groepsopdracht oneerlijk, want Sven streek met de eer van haar werk.;eer;exp;NA;;;;;;;;;;
5;105;verb-first;correct;Lara had de islam niet achterlijk mogen noemen, want ze trapte Zarek op zijn ziel met die opmerking.;ziel;exp;NA;;;;;;;;;;
5;106;verb-first;correct;Robert wist dat het bestuur geld verduisterde, want de kascommissie trok aan de bel in maart.;bel;exp;NA;;;;;;;;;;
5;107;verb-first;correct;De winkeldief kwam niet ver met zijn buit, want de agent vatte hem in de kraag bij de uitgang.;kraag;exp;NA;;;;;;;;;;
5;108;verb-first;correct;Zonder diploma kreeg Luuk geen baan of uitkering, want hij viel tussen wal en schip kennelijk.;schip;exp;NA;;;;;;;;;;
5;109;verb-final;correct;Aan de voornemens van Adriaan twijfelde Wilma nooit, omdat hij de daad bij het woord voegde meestal.;woord;exp;NA;;;;;;;;;;
5;110;verb-final;correct;Het volk had geen vertrouwen meer in de overheid, omdat Rutte zijn kop in het zand stak bij problemen.;zand;exp;NA;;;;;;;;;;
5;111;verb-final;correct;Jeroen vond Tirza onuitstaanbaar, omdat ze hem de oren van het hoofd kletste tijdens koffiepauzes.;hoofd;exp;NA;;;;;;;;;;
5;112;verb-final;correct;Tijdens carnaval was er altijd geluidsoverlast, omdat de feestgangers de boel op stelten zetten in veel steden.;stelten;exp;NA;;;;;;;;;;
5;113;verb-final;correct;De gemeente kon de wetswijziging eindelijk doorvoeren, omdat de kogel door de kerk was in het kabinet.;kerk;exp;NA;;;;;;;;;;
5;114;verb-final;correct;De barbecue kon helaas niet doorgaan, omdat de regen roet in het eten gooide zaterdagavond.;eten;exp;NA;;;;;;;;;;
5;115;verb-final;correct;Het was niet erg dat Bobs zusje het kaartspel niet snapte, omdat ze voor spek en bonen meedeed met ons.;bonen;exp;NA;;;;;;;;;;
5;116;verb-final;correct;Matthijs had in paniek zijn moeder gebeld, omdat hij met zijn handen in het haar zat na zijn wiskundetoets.;haar;exp;NA;;;;;;;;;;
5;117;verb-final;correct;Sofia schrok nogal van Michaels plotselinge mededeling, omdat hij met de deur in huis viel eerlijk gezegd.;huis;exp;NA;;;;;;;;;;
5;118;verb-final;correct;Maria moest Arjen alleen opvoeden, omdat zijn vader haar in de steek liet na de geboorte.;steek;exp;NA;;;;;;;;;;
5;119;verb-final;correct;Het bleek dat Jolien op het juiste moment solliciteerde, omdat ze met haar neus in de boter viel voor die baan.;boter;exp;NA;;;;;;;;;;
5;120;verb-final;correct;Stijns ouders konden gerust een avondje uitgaan, omdat de oppas een oogje in het zeil hield thuis.;zeil;exp;NA;;;;;;;;;;
5;121;verb-final;correct;Volgens Welmoed loog Thijs dat hij nooit bang was, omdat hij een held op sokken was in werkelijkheid.;sokken;exp;NA;;;;;;;;;;
5;122;verb-final;correct;De Ajax-spelers liepen gespannen het stadion binnen, omdat ze zich in het hol van de leeuw bevonden in de finale.;leeuw;exp;NA;;;;;;;;;;
5;123;verb-final;correct;Hessel had geen derde biertje moeten nemen, omdat het hek van de dam was daarna.;dam;exp;NA;;;;;;;;;;
5;124;verb-final;correct;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, omdat ze de handdoek in de ring gooide vorige maand.;ring;exp;NA;;;;;;;;;;
5;125;verb-final;correct;In de puberteit veranderde de stem van Jan Smit, omdat hij de baard in de keel kreeg opeens.;keel;exp;NA;;;;;;;;;;
5;126;verb-final;correct;Jonathan gaf Annemarie volkomen gelijk, omdat ze de spijker op zijn kop sloeg met haar opmerking.;kop;exp;NA;;;;;;;;;;
5;127;verb-final;correct;Berber eiste uitbetaling van haar overuren, omdat ze zich niet de kaas van het brood liet eten natuurlijk.;brood;exp;NA;;;;;;;;;;
5;128;verb-final;correct;Moeder was bang dat Ferry na de vakantie blut zou zijn, omdat hij geld over de balk gooide op Ibiza.;balk;exp;NA;;;;;;;;;;
5;129;verb-final;correct;De Utrechtsupporter had geen spijt van zijn seizoenskaart, omdat hij waar voor zijn geld kreeg afgelopen weekend.;geld;exp;NA;;;;;;;;;;
5;130;verb-final;correct;Koen was helemaal schor, omdat hij zich de longen uit het lijf schreeuwde tijdens de voetbalwedstrijd.;lijf;exp;NA;;;;;;;;;;
5;131;verb-final;correct;Denise vond Joukes verhaal nogal chaotisch, omdat hij van de hak op de tak sprong als het ware.;tak;exp;NA;;;;;;;;;;
5;132;verb-final;correct;Dennis geloofde niet in die reclamestunt, omdat er een addertje onder het gras schuilde zoals altijd.;gras;exp;NA;;;;;;;;;;
5;133;verb-final;correct;Het was niet te missen dat Joep blij was, omdat hij een gat in de lucht sprong zaterdagochtend.;lucht;exp;NA;;;;;;;;;;
5;134;verb-final;correct;De aandeelhouders konden het beleidsplan sterk beïnvloeden, omdat ze een vinger in de pap hadden bij het bestuur.;pap;exp;NA;;;;;;;;;;
5;135;verb-final;correct;Max Verstappen weigerde na zijn nederlaag over de race te praten, omdat dat zout in de wond strooide bij de coureur.;wond;exp;NA;;;;;;;;;;
5;136;verb-first;unrelated;De lerarenstaking had blijkbaar effect gehad, want het schoolbestuur deed water bij de jeuk uiteindelijk.;jeuk;exp;NA;;;;;;;;;;
5;137;verb-first;unrelated;Uiteindelijk wist iedereen van Robs ontslag, want hij was het gesprek van de rups op kantoor.;rups;exp;NA;;;;;;;;;;
5;138;verb-first;unrelated;Jaap kon gelukkig net rondkomen, want hij hield het hoofd boven motor met kleine klusjes.;motor;exp;NA;;;;;;;;;;
5;139;verb-first;unrelated;Loes mocht blij zijn dat ze nog leefde, want ze kroop door het oog van de kleur vorig jaar.;kleur;exp;NA;;;;;;;;;;
5;140;verb-first;unrelated;Andries was nog altijd verdrietig over zijn gedwongen ontslag, want hij zat achter de dansers sindsdien.;dansers;exp;NA;;;;;;;;;;
5;141;verb-first;unrelated;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, want hij had een stok achter de fout immers.;fout;exp;NA;;;;;;;;;;
5;142;verb-first;unrelated;Tom kon nu niet aan zijn muziekstuk werken, want hij ging aan de dop met zijn brommer.;dop;exp;NA;;;;;;;;;;
5;143;verb-first;unrelated;Peter had met Martine te doen, want ze belandde van de regen in de wolf door haar ziekte.;wolf;exp;NA;;;;;;;;;;
5;144;verb-first;unrelated;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, want hij sneed zich in de bonnen met die actie.;bonnen;exp;NA;;;;;;;;;;
5;145;verb-first;unrelated;Het was onduidelijk of Lieve zou komen, want ze hield een slag om de mug voorlopig.;mug;exp;NA;;;;;;;;;;
5;146;verb-first;unrelated;Anita vond de acteur nogal arrogant, want hij deed uit de appel over zijn acteerkunsten.;appel;exp;NA;;;;;;;;;;
5;147;verb-first;unrelated;De oppositie kon de belastingverhoging niet tegenhouden, want de minister hield voet bij zalm helaas.;zalm;exp;NA;;;;;;;;;;
5;148;verb-first;unrelated;Olivier moest zijn plannen plotseling wijzigen, want er kwam een kink in de luier door de treinstaking.;luier;exp;NA;;;;;;;;;;
5;149;verb-first;unrelated;In korte tijd werd Guus Meeuwis beroemd, want hij timmerde aan de mok met zijn muziek.;mok;exp;NA;;;;;;;;;;
5;150;verb-first;unrelated;De Groningse aardbevingslachtoffers voelden zich machteloos, want ze stonden met de rug tegen de koek zo onderhand.;koek;exp;NA;;;;;;;;;;
5;151;verb-first;unrelated;Aafke baalde van de regenbui, want het tuinfeest liep in de pest met dit weer.;pest;exp;NA;;;;;;;;;;
5;152;verb-first;unrelated;Ruben kon de chocoladetaart moeilijk weerstaan, want het water liep hem in de duif bij de bakker.;duif;exp;NA;;;;;;;;;;
5;153;verb-first;unrelated;Max merkte dat Jasmijn uitgeput was, want ze viel als een blok in koor naast hem.;koor;exp;NA;;;;;;;;;;
5;154;verb-first;unrelated;Felicia reageerde nogal afwezig, want ze was met haar hoofd in de lepels vanwege het huwelijksaanzoek.;lepels;exp;NA;;;;;;;;;;
5;155;verb-first;unrelated;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, want hij maakte van een mug een kantoor in de supermarkt.;kantoor;exp;NA;;;;;;;;;;
5;156;verb-first;unrelated;Als ondernemer kon Erik moeilijk een dag vrij nemen, want hij had geen brood op de sfeer in dat geval.;sfeer;exp;NA;;;;;;;;;;
5;157;verb-first;unrelated;De vrijwilligers waardeerden Henks toespraak zeer, want hij stak hen een hart onder de knol daarmee.;knol;exp;NA;;;;;;;;;;
5;158;verb-first;unrelated;Het pianoconcert ontving lovende recencies, want de pianiste speelde de sterren van de zenuw vrijdagavond.;zenuw;exp;NA;;;;;;;;;;
5;159;verb-first;unrelated;Veerle dacht dat Lucas erg verlegen was, want hij keek de kat uit de gids bij de borrel.;gids;exp;NA;;;;;;;;;;
5;160;verb-first;unrelated;De winnende wielrenner was nu volledig uitgeput, want hij haalde het onderste uit de flat in de eindsprint.;flat;exp;NA;;;;;;;;;;
5;161;verb-first;unrelated;Jelle was blij met de uitgestelde deadline, want dat haalde de druk van de robot voor nu.;robot;exp;NA;;;;;;;;;;
5;162;verb-first;unrelated;De politie moest een einde maken aan het feestje, want het liep uit de film zaterdag.;film;exp;NA;;;;;;;;;;
6;1;verb-first;unrelated;Menno leek niet bang voor geldproblemen na zijn pensioen, want hij had een appeltje voor de grens ongetwijfeld.;grens;exp;NA;;;;;;;;;;
6;2;verb-first;unrelated;Niels merkte dat hij de auditie erg spannend vond, want zijn hart klopte in zijn rang voor die tijd.;rang;exp;NA;;;;;;;;;;
6;3;verb-first;unrelated;Stefanie zag dat Martijn zich schaamde, want hij droop met zijn staart tussen zijn goden af na het gesprek.;goden;exp;NA;;;;;;;;;;
6;4;verb-first;unrelated;Al snel kon Lars zijn internetbedrijf uitbreiden, want het ging hem voor de druif dat jaar.;druif;exp;NA;;;;;;;;;;
6;5;verb-first;unrelated;Zelfs na de zoveelste afwijzing liet Karel Wende niet met rust, want hij had een bord voor zijn sap blijkbaar.;sap;exp;NA;;;;;;;;;;
6;6;verb-first;unrelated;Jorik haatte Mariekes gemene opmerkingen, want hij ging door de thee tegenover zijn klasgenoten.;thee;exp;NA;;;;;;;;;;
6;7;verb-first;unrelated;De verpleegster had medelijden met de kermende patiënt, want hij ging door een tas na die kaakoperatie.;tas;exp;NA;;;;;;;;;;
6;8;verb-first;unrelated;Linda probeerde haar woedende broer te kalmeren, want hij ging door het feest tegen de portier.;feest;exp;NA;;;;;;;;;;
6;9;verb-first;unrelated;Sandra werd door de chirurg onder narcose gebracht, want ze ging onder het paard zometeen.;paard;exp;NA;;;;;;;;;;
6;10;verb-first;unrelated;Het slachthuis was niet blij met de geheime videobeelden, want ze gingen op hun brief voor de inspectie.;brief;exp;NA;;;;;;;;;;
6;11;verb-first;unrelated;Tijdens het popconcert stond Emma te springen, want ze ging uit haar les met haar vriendinnen.;les;exp;NA;;;;;;;;;;
6;12;verb-first;unrelated;De uitgeschakelde tennisser was erg teleurgesteld, want hij ging voor de kers na slechts twee sets.;kers;exp;NA;;;;;;;;;;
6;13;verb-first;unrelated;De winst van Anna's bedrijf was verdubbeld, want ze had de wind in de firma het afgelopen kwartaal.;firma;exp;NA;;;;;;;;;;
6;14;verb-first;unrelated;In principe was Victor de baas van het restaurant, want hij had het heft in zegels sinds vorige zomer.;zegels;exp;NA;;;;;;;;;;
6;15;verb-first;unrelated;Theo kon zijn ogen niet van Natascha afhouden, want hij kreeg vlinders in zijn pech van haar.;pech;exp;NA;;;;;;;;;;
6;16;verb-first;unrelated;De corrupte bankdirecteur ging vrijuit, want zijn collega hield hem de hand boven het meer tijdens het onderzoek.;meer;exp;NA;;;;;;;;;;
6;17;verb-first;unrelated;Irene kon niet ongezien weglopen, want haar ouders hielden haar in de beesten vanuit de woonkamer.;beesten;exp;NA;;;;;;;;;;
6;18;verb-first;unrelated;De inheemse bevolking kon geen kant op, want de machthebbers hielden hen onder de klok tijdens de oorlog.;klok;exp;NA;;;;;;;;;;
6;19;verb-first;unrelated;De huurmoordenaar kreeg een zware celstraf, want hij hielp een drugsbaron om trein op de parkeerplaats.;trein;exp;NA;;;;;;;;;;
6;20;verb-first;unrelated;Eva's computerprobleem was snel verholpen, want Ernst hielp haar uit de schep vanochtend.;schep;exp;NA;;;;;;;;;;
6;21;verb-first;unrelated;Dirk wist nu dat hij geen piloot kon worden, want de selectiecommissie hielp hem uit de dwerg tijdens de selectiedag.;dwerg;exp;NA;;;;;;;;;;
6;22;verb-first;unrelated;Tijdens de spooktocht gilden de kinderen het uit, want Joris joeg hen de stuipen op het plein in het bos.;plein;exp;NA;;;;;;;;;;
6;23;verb-first;unrelated;Hilda vond Maarten een pestkop, want hij joeg haar op de stip met zijn getreiter.;stip;exp;NA;;;;;;;;;;
6;24;verb-first;unrelated;Bart zag dat zijn mop grappig was, want zijn vrienden lagen in een worm op de bank.;worm;exp;NA;;;;;;;;;;
6;25;verb-first;unrelated;Die starterswoningen werden razendsnel verkocht, want ze vielen in de reis bij veel mensen.;reis;exp;NA;;;;;;;;;;
6;26;verb-first;unrelated;Uiteindelijk werden de reorganisatieplannen wel duidelijk, want de directeur legde zijn kaarten op winst gisterochtend.;winst;exp;NA;;;;;;;;;;
6;27;verb-first;unrelated;De fraudeurs wisten hun witwaspraktijken te verbergen, want ze leidden de agenten om de klas bij huiszoekingen.;klas;exp;NA;;;;;;;;;;
6;28;verb-final;unrelated;Sascha merkte dat Nathan geschrokken was van het ongeluk, omdat hij uit zijn spek was maandagavond.;spek;exp;toeter;;;;;;;;;;
6;29;verb-final;unrelated;Vera was erg tevreden over het verloop van het evenement, omdat het op gedachtes liep vorig weekend.;gedachtes;exp;formule;;;;;;;;;;
6;30;verb-final;unrelated;Neeltje zei dat Floris wel iets zuiniger mocht leven, omdat hij een gat in zijn nest had sinds zijn loonsverhoging.;nest;exp;status;;;;;;;;;;
6;31;verb-final;unrelated;Bij die protestactie moest de oproerpolitie optreden, omdat het uit de tegels liep op het Malieveld.;tegels;exp;geluid;;;;;;;;;;
6;32;verb-final;unrelated;Alieke vond dat Alex wel iets bescheidener mocht zijn, omdat hij naast zijn wapens liep zo langzamerhand.;wapens;exp;oorbel;;;;;;;;;;
6;33;verb-final;unrelated;Johan ontdekte dat de HAVO eigenlijk te moeilijk voor hem was, omdat hij op zijn parken liep het afgelopen jaar.;parken;exp;zilver;;;;;;;;;;
6;34;verb-final;unrelated;Groningen zal geen last meer hebben van die pyromaan, omdat hij tegen de markt liep dinsdagavond.;markt;exp;slager;;;;;;;;;;
6;35;verb-final;unrelated;Het was dom van de minister om de omstreden Betuwelijn zo te prijzen, omdat hij olie op het plan gooide daardoor.;plan;exp;zithoek;;;;;;;;;;
6;36;verb-final;unrelated;Uiteindelijk bekende de dief toch schuld, omdat de agent hem uit zijn blad lokte in de verhoorkamer.;blad;exp;forum;;;;;;;;;;
6;37;verb-final;unrelated;Na lang twijfelen deed Sara toch mee, omdat Steven haar over de lach trok met zijn argumenten.;lach;exp;strijder;;;;;;;;;;
6;38;verb-final;unrelated;Uiteindelijk wist de rechercheur alles van de verdachte, omdat hij hem onder de keus nam in zijn onderzoek.;keus;exp;goudvis;;;;;;;;;;
6;39;verb-final;unrelated;Na het overlijden van zijn ouders hoefde David niet naar een pleeggezin, omdat opa hem onder zijn kamer nam gelukkig.;kamer;exp;piraat;;;;;;;;;;
6;40;verb-final;unrelated;Kristel vond dat Paul haar te weinig uitdaagde, omdat hij haar naar de test praatte elke keer.;test;exp;dokter;;;;;;;;;;
6;41;verb-final;unrelated;Het was duidelijk dat de directeur Stefans gespijbel ontdekt had, omdat hij hem op het bestand riep maandagochtend.;bestand;exp;directeur;;;;;;;;;;
6;42;verb-final;unrelated;De selectieprocedure was erg streng, omdat de toelatingscommissie het kaf van het einde scheidde voor die opleiding.;einde;exp;kaf;;;;;;;;;;
6;43;verb-final;unrelated;Nadia schrok van Hendriks boze reactie, omdat hij uit zijn roem schoot vanuit het niets.;roem;exp;reactie;;;;;;;;;;
6;44;verb-final;unrelated;Het was onmogelijk dat Michelle nog moe was, omdat ze een gat in de sik sliep zondag.;sik;exp;moe;;;;;;;;;;
6;45;verb-final;unrelated;Aljan kon Aïda al niet meer versieren, omdat Michiel haar aan de stoep sloeg vorige week.;stoep;exp;week;;;;;;;;;;
6;46;verb-final;unrelated;Bas ontdekte dat zijn conditie erg slecht was, omdat hij naar oven snakte na de hardlooptraining.;oven;exp;conditie;;;;;;;;;;
6;47;verb-final;unrelated;Alita omschreef Lisa als opvliegend, omdat ze uit haar erf sprong bij het minste of geringste.;erf;exp;opvliegend;;;;;;;;;;
6;48;verb-final;unrelated;Tijdens de verhuizing kon Nico Merel goed gebruiken, omdat ze haar handen uit de kranten stak bij het inpakken.;kranten;exp;verhuizing;;;;;;;;;;
6;49;verb-final;unrelated;Tessa wilde nooit meer in dat rare T-shirt gymmen, omdat ze voor vork stond tijdens de les.;vork;exp;rare;;;;;;;;;;
6;50;verb-final;unrelated;Het was duidelijk dat juf Cindy geen treitergedrag duldde, omdat ze pestkoppen op de schapen tikte in de klas.;schapen;exp;treitergedrag;;;;;;;;;;
6;51;verb-final;unrelated;Meester besloot Chris geen straf te geven, omdat hij met de hand over het paar streek voor een keertje.;paar;exp;straf;;;;;;;;;;
6;52;verb-final;unrelated;Simon vond de service bij de Belastingdienst waardeloos, omdat ze hem van het kastje naar de kaas stuurden zoals gewoonlijk.;kaas;exp;waardeloos;;;;;;;;;;
6;53;verb-final;unrelated;Het vraagstuk over de zorgverzekeringen leek complex te zijn, omdat de minister in het servet tastte bij het debat.;servet;exp;complex;;;;;;;;;;
6;54;verb-final;unrelated;Hanna kon blijkbaar niet met geld omgaan, omdat haar spaargeld als sneeuw voor de prop verdween tijdens de uitverkoop.;prop;exp;sneeuw;;;;;;;;;;
6;55;verb-first;literal;Voor Romy voelde het kennismakingsgesprek als een verhoor, want de bedrijfsleider vroeg haar het hemd van het been gisteren.;been;exp;NA;;;;;;;;;;
6;56;verb-first;literal;In het leger deelde de commandant bevelen uit, want hij had de touwtjes in vuisten op de kazerne.;vuisten;exp;NA;;;;;;;;;;
6;57;verb-first;literal;Sander zag dat iedereen zijn outfit misplaatst vond, want hij stond voor stok op het feestje.;stok;exp;NA;;;;;;;;;;
6;58;verb-first;literal;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, want hij verloor haar uit het blauw op den duur.;blauw;exp;NA;;;;;;;;;;
6;59;verb-first;literal;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, want ze vallen buiten de kano door hun aandoening.;kano;exp;NA;;;;;;;;;;
6;60;verb-first;literal;Joops vrienden wisten al lang dat hij op mannen viel, want hij kwam uit de kleren op zijn zestiende.;kleren;exp;NA;;;;;;;;;;
6;61;verb-first;literal;Piet vond het begin van die opdracht makkelijk, want de juf hielp hem op straat in de les.;straat;exp;NA;;;;;;;;;;
6;62;verb-first;literal;Florian baalde van zijn kledingkeus, want hij viel uit de muziek met zijn slobbertrui.;muziek;exp;NA;;;;;;;;;;
6;63;verb-first;literal;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, want ze viste achter het web deze keer.;web;exp;NA;;;;;;;;;;
6;64;verb-first;literal;De verdachte kon de waarheid moeilijk verbergen, want de rechter voelde hem aan de pijn over de zaak.;pijn;exp;NA;;;;;;;;;;
6;65;verb-first;literal;Mohammed slaagde met gemak voor zijn wiskundetoets, want het was een fluitje van een euro met zijn rekenmachine.;euro;exp;NA;;;;;;;;;;
6;66;verb-first;literal;Lianne was enorm blij met Susans cadeau, want het was een schot in de doorn van haar.;doorn;exp;NA;;;;;;;;;;
6;67;verb-first;literal;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, want hij was een rots in de golven voor haar.;golven;exp;NA;;;;;;;;;;
6;68;verb-first;literal;Saar vrolijkte Bastiaan altijd op, want zij was het zonnetje in villa binnen het gezin.;villa;exp;NA;;;;;;;;;;
6;69;verb-first;literal;Casper deed niets liever dan schaatsen, want hij was in zijn onderdeel op het ijs.;onderdeel;exp;NA;;;;;;;;;;
6;70;verb-first;literal;Hans was inmiddels overtuigd van Willemiens daadkracht, want ze sloeg spijkers met ruggen bij de vergadering.;ruggen;exp;NA;;;;;;;;;;
6;71;verb-first;literal;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, want hij zag hem over het oor uiteraard.;oor;exp;NA;;;;;;;;;;
6;72;verb-first;literal;De achtervolgde dief ging steeds harder rijden, want de politie zat hem op de zolen intussen.;zolen;exp;NA;;;;;;;;;;
6;73;verb-first;literal;Aletta probeerde Christiaan op te vrolijken, want hij zat in de kuil na zijn ontslag.;kuil;exp;NA;;;;;;;;;;
6;74;verb-first;literal;Op Moederdag verraste Tim zijn moeder, want hij zette haar in het strand met bloemen.;strand;exp;NA;;;;;;;;;;
6;75;verb-first;literal;Roos moest die deadline nu wel halen, want haar baas zette haar het mes op de hals vanmiddag.;hals;exp;NA;;;;;;;;;;
6;76;verb-first;literal;Jacob zal zich voorlopig niet weer zo misdragen, want Sterre zette hem op zijn cijfer woensdagavond.;cijfer;exp;NA;;;;;;;;;;
6;77;verb-first;literal;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, want ze zette hem voor het hout tijdens Kerst.;hout;exp;NA;;;;;;;;;;
6;78;verb-first;literal;Meester merkte dat Sascha nogal verlegen was, want hij bleef op de basis bij groepsactiviteiten.;basis;exp;NA;;;;;;;;;;
6;79;verb-first;literal;Berend viel voor Johanna's zwoele blik, want ze bracht hem het hoofd op snel met haar ogen.;snel;exp;NA;;;;;;;;;;
6;80;verb-first;literal;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, want hij bracht zijn tegenstander van de deun op die manier.;deun;exp;NA;;;;;;;;;;
6;81;verb-first;literal;Danny zapte snel weg van die gruwelijke horrorfilm, want hij deed het in zijn rok zowat.;rok;exp;NA;;;;;;;;;;
