List;Item;Order;Target;Sentence;CritWord; Lg10WF;FreqPerMillion;FREQlemma;;;;;
5;52;verb-first;literal;Simon vond de service bij de Belastingdienst waardeloos, want ze stuurden hem van het kastje naar de verf zoals gewoonlijk.;verf; 2.80; 14.48;1049;;;;;
5;53;verb-first;literal;Het vraagstuk over de zorgverzekeringen leek complex te zijn, want de minister tastte in het licht bij het debat.;licht; 3.66; 103.64;6716;;;;;
5;54;verb-first;literal;Hanna kon blijkbaar niet met geld omgaan, want haar spaargeld verdween als sneeuw voor de maan tijdens de uitverkoop.;maan; 3.27; 42.10;1841;;;;;
5;55;verb-final;literal;Voor Romy voelde het kennismakingsgesprek als een verhoor, omdat de bedrijfsleider haar het hemd van het been vroeg gisteren.;been; 3.37; 53.63;2588;;;;;
5;56;verb-final;literal;In het leger deelde de commandant bevelen uit, omdat hij de touwtjes in vuisten had op de kazerne.;vuisten; 2.12; 2.97;429;;;;;
5;57;verb-final;literal;Sander zag dat iedereen zijn outfit misplaatst vond, omdat hij voor stok stond op het feestje.;stok; 2.80; 14.48;801;;;;;
5;58;verb-final;literal;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, omdat hij haar uit het blauw verloor op den duur.;blauw; 3.16; 32.91;3595;;;;;
5;59;verb-final;literal;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, omdat ze buiten de kano vallen door hun aandoening.;kano; 2.00; 2.24;122;;;;;
5;60;verb-final;literal;Joops vrienden wisten al lang dat hij op mannen viel, omdat hij uit de kleren kwam op zijn zestiende.;kleren; 3.66; 104.85;4585;;;;;
5;61;verb-final;literal;Piet vond het begin van die opdracht makkelijk, omdat de juf hem op straat hielp in de les.;straat; 3.64; 100.34;5264;;;;;
5;62;verb-final;literal;Florian baalde van zijn kledingkeus, omdat hij uit de muziek viel met zijn slobbertrui.;muziek; 3.67; 107.46;4699;;;;;
5;63;verb-final;literal;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, omdat ze achter het web viste deze keer. ;web; 2.30; 4.51;215;;;;;
5;64;verb-final;literal;De verdachte kon de waarheid moeilijk verbergen, omdat de rechter hem aan de pijn voelde over de zaak.;pijn; 4.07; 266.16;11695;;;;;
5;65;verb-final;literal;Mohammed slaagde met gemak voor zijn wiskundetoets, omdat het een fluitje van een euro was met zijn rekenmachine.;euro; 2.64; 9.95;470;;;;;
5;66;verb-final;literal;Lianne was enorm blij met Susans cadeau, omdat het een schot in de doorn was van haar.;doorn; 1.94; 1.99;133;;;;;
5;67;verb-final;literal;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, omdat hij een rots in de golven was voor haar.;golven; 2.60; 9.15;1154;;;;;
5;68;verb-final;literal;Saar vrolijkte Bastiaan altijd op, omdat zij het zonnetje in villa was binnen het gezin.;villa; 2.52; 7.59;359;;;;;
5;69;verb-final;literal;Casper deed niets liever dan schaatsen, omdat hij in zijn onderdeel was op het ijs.;onderdeel; 2.82; 15.18;1059;;;;;
5;70;verb-final;literal;Hans was inmiddels overtuigd van Willemiens daadkracht, omdat ze spijkers met ruggen sloeg bij de vergadering.;ruggen; 2.38; 5.49;3776;;;;;
5;71;verb-final;literal;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, omdat hij hem over het oor zag uiteraard.;oor; 3.04; 25.02;2993;;;;;
5;72;verb-final;literal;De achtervolgde dief ging steeds harder rijden, omdat de politie hem op de zolen zat intussen.;zolen; 1.69; 1.10;91;;;;;
5;73;verb-final;literal;Aletta probeerde Christiaan op te vrolijken, omdat hij in de kuil zat na zijn ontslag.;kuil; 2.12; 3.00;204;;;;;
5;74;verb-final;literal;Op Moederdag verraste Tim zijn moeder, omdat hij haar in het strand zette met bloemen.;strand; 3.24; 40.16;1836;;;;;
5;75;verb-final;literal;Roos moest die deadline nu wel halen, omdat haar baas haar het mes op de hals zette vanmiddag.;hals; 2.52; 7.50;330;;;;;
5;76;verb-final;literal;Jacob zal zich voorlopig niet weer zo misdragen, omdat Sterre hem op zijn cijfer zette woensdagavond.;cijfer; 2.27; 4.28;1235;;;;;
5;77;verb-final;literal;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, omdat ze hem voor het hout zette tijdens Kerst.;hout; 3.01; 23.58;1032;;;;;
5;78;verb-final;literal;Meester merkte dat Sascha nogal verlegen was, omdat hij op de basis bleef bij groepsactiviteiten.;basis; 3.18; 34.71;1584;;;;;
5;79;verb-final;literal;Berend viel voor Johanna's zwoele blik, omdat die hem het hoofd op snel bracht met haar ogen.;snel; 4.31; 463.60;24735;;;;;
5;80;verb-final;literal;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, omdat hij zijn tegenstander van de deun bracht op die manier.;deun; 0.60; 0.07;3;;;;;
5;81;verb-final;literal;Danny zapte snel weg van die gruwelijke horrorfilm, omdat hij het in zijn rok deed zowat.;rok; 2.50; 7.23;407;;;;;
5;82;verb-first;correct;Kyra kon steeds sneller haar veters strikken, want ze kreeg het in de vingers dankzij die oefeningen.;vingers; 3.22; 37.96;2966;;;;;
5;83;verb-first;correct;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, want ze hield het achter de hand voor later.;hand; 3.94; 199.91;18307;;;;;
5;84;verb-first;correct;Carolien was de deadline voor het artikel nog niet vergeten, want ze hield hem in haar achterhoofd al die tijd.;achterhoofd; 2.30; 4.57;200;;;;;
5;85;verb-first;correct;Roberta vond dat de advocaat haar verhaal verdraaide, want hij legde haar woorden in de mond in de rechtbank.;mond; 3.86; 165.93;7363;;;;;
5;86;verb-first;correct;Leon had in Amsterdam geen navigatie nodig, want hij kende de stad op zijn duimpje inmiddels.;duimpje; 1.56; 0.80;35;;;;;
5;87;verb-first;correct;Myra zou oma's levenslessen niet vergeten, want ze knoopte ze in haar oren zoals beloofd.;oren; 3.28; 43.15;3001;;;;;
5;88;verb-first;correct;De taallessen waren volgens Jacques erg nuttig, want hij kreeg het Nederlands onder de knie na een tijdje.;knie; 2.65; 10.24;1740;;;;;
5;89;verb-first;correct;De wielrenners moesten voor de bergetappe goed uitgerust zijn, want ze kregen het voor hun kiezen vandaag.;kiezen; 3.42; 59.62;7589;;;;;
5;90;verb-first;correct;Seth ging niet mee naar het feestje, want hij kroop onder de wol om half tien.;wol; 2.22; 3.75;164;;;;;
5;91;verb-first;correct;De handelaar in nepgoud werd opgepakt, want hij viel door de mand op een gegeven moment.;mand; 2.28; 4.30;234;;;;;
5;92;verb-first;correct;Sela wist nooit wat ze morgen ging doen, want ze leefde bij de dag uit principe.;dag; 4.57; 848.56;49822;;;;;
5;93;verb-first;correct;De leraar baalde van zijn slecht voorbereide les, want het liep in het honderd dinsdagmiddag.;honderd; 3.32; 47.95;2219;;;;;
5;94;verb-first;correct;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, want ze liep in de val van oplichters.;val; 3.70; 115.46;24154;;;;;
5;95;verb-first;correct;De agent moest snel achter de bankrover aan, want hij maakte zich uit de voeten met de buit.;voeten; 3.41; 58.08;4825;;;;;
5;96;verb-first;correct;Ondanks zijn handicap reisde Job veel, want Abel nam hem op sleeptouw overal naartoe.;sleeptouw;3.06;26.25;1404;;;;;
5;97;verb-first;correct;De sollicitant kreeg weinig informatie over de functie, want de manager praatte over koetjes en kalfjes tijdens het interview.;kalfjes; 1.49; 0.69;208;;;;;
5;98;verb-first;correct;Al snel wist iedereen dat Tijmen vader werd, want hij schreeuwde het van de daken op zijn werk.;daken; 2.16; 3.27;2559;;;;;
5;99;verb-first;correct;Vanavond had Rinus zijn diploma-uitreiking, want hij slaagde met vlag en wimpel afgelopen donderdag.;wimpel; 1.49; 0.69;42;;;;;
5;100;verb-first;correct;Kees zag zichzelf als kostwinner, want hij bracht geld in het laatje de afgelopen jaren.;laatje; 2.01; 2.33;102;;;;;
5;101;verb-first;correct;De commentator vond de tactiek van Ajax erg riskant, want ze speelden met vuur tegen die club.;vuur; 3.64; 100.57;5414;;;;;
5;102;verb-first;correct;Nadine moest constant aan de knappe Kenny denken, want ze stond in vuur en vlam na hun date.;vlam; 2.54; 7.94;668;;;;;
5;103;verb-first;correct;De burgemeester had spijt van zijn schaamteloze uitspraken, want hij stond in zijn hemd voor iedereen.;hemd; 2.72; 11.98;630;;;;;
5;104;verb-first;correct;Paulien vond de beoordeling van de groepsopdracht oneerlijk, want Sven streek met de eer van haar werk.;eer; 3.51; 74.57;3996;;;;;
5;105;verb-first;correct;Lara had de islam niet achterlijk mogen noemen, want ze trapte Zarek op zijn ziel met die opmerking.;ziel; 3.56; 82.67;4332;;;;;
5;106;verb-first;correct;Robert wist dat het bestuur geld verduisterde, want de kascommissie trok aan de bel in maart.;bel; 4.13; 311.67;36081;;;;;
5;107;verb-first;correct;De winkeldief kwam niet ver met zijn buit, want de agent vatte hem in de kraag bij de uitgang.;kraag; 2.20; 3.59;168;;;;;
5;108;verb-first;correct;Zonder diploma kreeg Luuk geen baan of uitkering, want hij viel tussen wal en schip kennelijk.;schip; 3.70; 115.28;6032;;;;;
5;109;verb-final;correct;Aan de voornemens van Adriaan twijfelde Wilma nooit, omdat hij de daad bij het woord voegde meestal.;woord; 3.75; 129.09;10671;;;;;
5;110;verb-final;correct;Het volk had geen vertrouwen meer in de overheid, omdat Rutte zijn kop in het zand stak bij problemen.;zand; 2.94; 19.99;875;;;;;
5;111;verb-final;correct;Jeroen vond Tirza onuitstaanbaar, omdat ze hem de oren van het hoofd kletste tijdens koffiepauzes.;hoofd; 4.08; 274.05;12439;;;;;
5;112;verb-final;correct;Tijdens carnaval was er altijd geluidsoverlast, omdat de feestgangers de boel op stelten zetten in veel steden.;stelten; 1.15; 0.30;13;;;;;
5;113;verb-final;correct;De gemeente kon de wetswijziging eindelijk doorvoeren, omdat de kogel door de kerk was in het kabinet.;kerk; 3.54; 79.49;3665;;;;;
5;114;verb-final;correct;De BBQ kon helaas niet doorgaan, omdat de regen roet in het eten gooide zaterdagavond.;eten; 4.29; 445.92;22353;;;;;
5;115;verb-final;correct;Het was niet erg dat Bobs zusje het kaartspel niet snapte, omdat ze voor spek en bonen meedeed met ons.;bonen; 2.69; 11.14;540;;;;;
5;116;verb-final;correct;Matthijs had in paniek zijn moeder gebeld, omdat hij met zijn handen in het haar zat na zijn wiskundetoets.;haar; 5.11; 2975.87;131179;;;;;
5;117;verb-final;correct;Sofia schrok nogal van Michaels plotselinge mededeling, omdat hij met de deur in huis viel eerlijk gezegd.;huis; 4.55; 818.90;37242;;;;;
5;118;verb-final;correct;Maria moest Arjen alleen opvoeden, omdat zijn vader haar in de steek liet na de geboorte.;steek; 3.33; 48.39;6151;;;;;
5;119;verb-final;correct;Het bleek dat Jolien op het juiste moment solliciteerde, omdat ze met haar neus in de boter viel voor die baan.;boter; 2.66; 10.52;460;;;;;
5;120;verb-final;correct;Stijns ouders konden gerust een avondje uitgaan, omdat de oppas een oogje in het zeil hield thuis.;zeil; 2.48; 6.91;783;;;;;
5;121;verb-final;correct;Volgens Welmoed loog Thijs dat hij nooit bang was, omdat hij een held op sokken was in werkelijkheid.;sokken; 2.68; 10.89;609;;;;;
5;122;verb-final;correct;De Ajax-spelers liepen gespannen het stadion binnen, omdat ze zich in het hol van de leeuw bevonden in de finale.;leeuw; 2.81; 14.70;924;;;;;
5;123;verb-final;correct;Hessel had geen derde biertje moeten nemen, omdat het hek van de dam was daarna.;dam; 2.47; 6.77;334;;;;;
5;124;verb-final;correct;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, omdat ze de handdoek in de ring gooide vorige maand.;ring; 3.36; 52.34;2640;;;;;
5;125;verb-final;correct;In de puberteit veranderde de stem van Jan Smit, omdat hij de baard in de keel kreeg opeens.;keel; 3.08; 27.28;1266;;;;;
5;126;verb-final;correct;Jonathan gaf Annemarie volkomen gelijk, omdat ze de spijker op zijn kop sloeg met haar opmerking.;kop; 4.00; 229.23;10653;;;;;
5;127;verb-final;correct;Berber eiste uitbetaling van haar overuren, omdat ze zich niet de kaas van het brood liet eten natuurlijk.;brood; 3.17; 33.59;1824;;;;;
5;128;verb-final;correct;Moeder was bang dat Ferry na de vakantie blut zou zijn, omdat hij geld over de balk gooide op Ibiza.;balk; 1.90; 1.81;135;;;;;
5;129;verb-final;correct;De Utrechtsupporter had geen spijt van zijn seizoenskaart, omdat hij waar voor zijn geld kreeg afgelopen weekend.;geld; 4.54; 793.61;34728;;;;;
5;130;verb-final;correct;Koen was helemaal schor, omdat hij zich de longen uit het lijf schreeuwde tijdens de voetbalwedstrijd.;lijf; 3.01; 23.65;1176;;;;;
5;131;verb-final;correct;Denise vond Joukes verhaal nogal chaotisch, omdat hij van de hak op de tak sprong als het ware.;tak; 2.57; 8.48;569;;;;;
5;132;verb-final;correct;Dennis geloofde niet in die reclamestunt, omdat er een addertje onder het gras schuilde zoals altijd.;gras; 2.91; 18.75;826;;;;;
5;133;verb-final;correct;Het was niet te missen dat Joep blij was, omdat hij een gat in de lucht sprong zaterdagochtend.;lucht; 3.59; 89.00;4079;;;;;
5;134;verb-final;correct;De aandeelhouders konden het beleidsplan sterk beïnvloeden, omdat ze een vinger in de pap hadden bij het bestuur.;pap; 3.72; 118.94;5491;;;;;
5;135;verb-final;correct;Max Verstappen weigerde na zijn nederlaag over de race te praten, omdat dat zout in de wond strooide bij de coureur.;wond; 2.79; 14.02;1794;;;;;
5;136;verb-first;unrelated;De lerarenstaking had blijkbaar effect gehad, want het schoolbestuur deed water bij de jeuk uiteindelijk.;jeuk; 2.06; 2.58;113;;;;;
5;137;verb-first;unrelated;Uiteindelijk wist iedereen van Robs ontslag, want hij was het gesprek van de rups op kantoor.;rups; 1.69; 1.10;72;;;;;
5;138;verb-first;unrelated;Jaap kon gelukkig net rondkomen, want hij hield het hoofd boven motor met kleine klusjes.;motor; 3.27; 42.63;2434;;;;;
5;139;verb-first;unrelated;Loes mocht blij zijn dat ze nog leefde, want ze kroop door het oog van de kleur vorig jaar.;kleur; 3.24; 39.68;2656;;;;;
5;140;verb-first;unrelated;Andries was nog altijd verdrietig over zijn gedwongen ontslag, want hij zat achter de dansers sindsdien.;dansers; 2.10; 2.86;343;;;;;
5;141;verb-first;unrelated;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, want hij had een stok achter de fout immers.;fout; 3.86; 165.27;9503;;;;;
5;142;verb-first;unrelated;Tom kon nu niet aan zijn muziekstuk werken, want hij ging aan de dop met zijn brommer.;dop; 1.86; 1.62;120;;;;;
5;143;verb-first;unrelated;Peter had met Martine te doen, want ze belandde van de regen in de wolf door haar ziekte.;wolf; 2.95; 20.26;1284;;;;;
5;144;verb-first;unrelated;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, want hij sneed zich in de bonnen met die actie.;bonnen; 1.98; 2.15;553;;;;;
5;145;verb-first;unrelated;Het was onduidelijk of Lieve zou komen, want ze hield een slag om de mug voorlopig.;mug; 2.00; 2.26;198;;;;;
5;146;verb-first;unrelated;Anita vond de acteur nogal arrogant, want hij deed uit de appel over zijn acteerkunsten.;appel; 2.65; 10.20;874;;;;;
5;147;verb-first;unrelated;De oppositie kon de belastingverhoging niet tegenhouden, want de minister hield voet bij zalm helaas.;zalm; 2.37; 5.28;249;;;;;
5;148;verb-first;unrelated;Olivier moest zijn plannen plotseling wijzigen, want er kwam een kink in de luier door de treinstaking.;luier; 2.21; 3.70;367;;;;;
5;149;verb-first;unrelated;In korte tijd werd Guus Meeuwis beroemd, want hij timmerde aan de mok met zijn muziek.;mok; 1.70; 1.12;61;;;;;
5;150;verb-first;unrelated;De Groningse aardbevingslachtoffers voelden zich machteloos, want ze stonden met de rug tegen de koek zo onderhand.;koek; 2.16; 3.27;952;;;;;
5;151;verb-first;unrelated;Aafke baalde van de regenbui, want het tuinfeest liep in de pest met dit weer.;pest; 2.97; 21.11;1358;;;;;
5;152;verb-first;unrelated;Ruben kon de chocoladetaart moeilijk weerstaan, want het water liep hem in de duif bij de bakker.;duif; 2.37; 5.35;484;;;;;
5;153;verb-first;unrelated;Max merkte dat Jasmijn uitgeput was, want ze viel als een blok in koor naast hem.;koor; 2.48; 6.88;342;;;;;
5;154;verb-first;unrelated;Felicia reageerde nogal afwezig, want ze was met haar hoofd in de lepels vanwege het huwelijksaanzoek.;lepels; 1.76; 1.28;319;;;;;
5;155;verb-first;unrelated;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, want hij maakte van een mug een kantoor in de supermarkt.;kantoor; 3.74; 124.42;5574;;;;;
5;156;verb-first;unrelated;Als ondernemer kon Erik moeilijk een dag vrij nemen, want hij had geen brood op de sfeer in dat geval.;sfeer; 2.53; 7.71;388;;;;;
5;157;verb-first;unrelated;De vrijwilligers waardeerden Henks toespraak zeer, want hij stak hen een hart onder de knol daarmee.;knol; 1.62; 0.94;64;;;;;
5;158;verb-first;unrelated;Het pianoconcert ontving lovende recencies, want de pianiste speelde de sterren van de zenuw vrijdagavond.;zenuw; 1.96; 2.06;805;;;;;
5;159;verb-first;unrelated;Veerle dacht dat Lucas erg verlegen was, want hij keek de kat uit de gids bij de borrel.;gids; 2.70; 11.39;555;;;;;
5;160;verb-first;unrelated;De winnende wielrenner was nu volledig uitgeput, want hij haalde het onderste uit de flat in de eindsprint.;flat; 3.18; 34.46;1657;;;;;
5;161;verb-first;unrelated;Jelle was blij met de uitgestelde deadline, want dat haalde de druk van de robot voor nu.;robot; 2.73; 12.39;853;;;;;
5;162;verb-first;unrelated;De politie moest een einde maken aan het feestje, want het liep uit de film zaterdag.;film; 3.88; 174.28;10906;;;;;
6;1;verb-first;unrelated;Menno leek niet bang voor geldproblemen na zijn pensioen, want hij had een appeltje voor de grens ongetwijfeld.;grens; 3.22; 37.96;2332;;;;;
6;2;verb-first;unrelated;Niels merkte dat hij de auditie erg spannend vond, want zijn hart klopte in zijn rang voor die tijd.;rang; 2.61; 9.19;456;;;;;
6;3;verb-first;unrelated;Stefanie zag dat Martijn zich schaamde, want hij droop met zijn staart tussen zijn goden af na het gesprek.;goden; 3.12; 29.98;6127;;;;;
6;4;verb-first;unrelated;Al snel kon Lars zijn internetbedrijf uitbreiden, want het ging hem voor de druif dat jaar.;druif; 1.78; 1.35;241;;;;;
6;5;verb-first;unrelated;Zelfs na de zoveelste afwijzing liet Karel Wende niet met rust, want hij had een bord voor zijn sap blijkbaar.;sap; 2.49; 7.09;317;;;;;
6;6;verb-first;unrelated;Jorik haatte Mariekes gemene opmerkingen, want hij ging door de thee tegenover zijn klasgenoten.;thee; 3.41; 58.79;2574;;;;;
6;7;verb-first;unrelated;De verpleegster had medelijden met de kermende patiënt, want hij ging door een tas na die kaakoperatie.;tas; 3.41; 58.36;2898;;;;;
6;8;verb-first;unrelated;Linda probeerde haar woedende broer te kalmeren, want hij ging door het feest tegen de portier.;feest; 3.63; 98.26;8296;;;;;
6;9;verb-first;unrelated;Sandra werd door de chirurg onder narcose gebracht, want ze ging onder het paard zometeen.;paard; 3.56; 83.63;5751;;;;;
6;10;verb-first;unrelated;Het slachthuis was niet blij met de geheime videobeelden, want ze gingen op hun brief voor de inspectie.;brief; 3.51; 73.84;5839;;;;;
6;11;verb-first;unrelated;Tijdens het popconcert stond Emma te springen, want ze ging uit haar les met haar vriendinnen.;les; 3.46; 66.43;4277;;;;;
6;12;verb-first;unrelated;De uitgeschakelde tennisser was erg teleurgesteld, want hij ging voor de kers na slechts twee sets.;kers; 1.86; 1.62;183;;;;;
6;13;verb-first;unrelated;De winst van Anna's bedrijf was verdubbeld, want ze had de wind in de firma het afgelopen kwartaal.;firma; 2.59; 8.78;424;;;;;
6;14;verb-first;unrelated;In principe was Victor de baas van het restaurant, want hij had het heft in zegels sinds vorige zomer.;zegels; 1.85; 1.58;257;;;;;
6;15;verb-first;unrelated;Theo kon zijn ogen niet van Natascha afhouden, want hij kreeg vlinders in zijn pech van haar.;pech; 2.95; 20.17;882;;;;;
6;16;verb-first;unrelated;De corrupte bankdirecteur ging vrijuit, want zijn collega hield hem de hand boven het meer tijdens het onderzoek.;meer; 4.95; 2035.88;205438;;;;;
6;17;verb-first;unrelated;Irene kon niet ongezien weglopen, want haar ouders hielden haar in de beesten vanuit de woonkamer.;beesten; 2.94; 19.74;3249;;;;;
6;18;verb-first;unrelated;De inheemse bevolking kon geen kant op, want de machthebbers hielden hen onder de klok tijdens de oorlog.;klok; 3.02; 23.90;1332;;;;;
6;19;verb-first;unrelated;De huurmoordenaar kreeg een zware celstraf, want hij hielp een drugsbaron om trein op de parkeerplaats.;trein; 3.51; 73.15;3507;;;;;
6;20;verb-first;unrelated;Eva's computerprobleem was snel verholpen, want Ernst hielp haar uit de schep vanochtend.;schep; 2.31; 4.62;1394;;;;;
6;21;verb-first;unrelated;Dirk wist nu dat hij geen piloot kon worden, want de selectiecommissie hielp hem uit de dwerg tijdens de selectiedag.;dwerg; 2.60; 8.99;684;;;;;
6;22;verb-first;unrelated;Tijdens de spooktocht gilden de kinderen het uit, want Joris joeg hen de stuipen op het plein in het bos.;plein; 2.38; 5.49;258;;;;;
6;23;verb-first;unrelated;Hilda vond Maarten een pestkop, want hij joeg haar op de stip met zijn getreiter.;stip; 1.84; 1.56;187;;;;;
6;24;verb-first;unrelated;Bart zag dat zijn mop grappig was, want zijn vrienden lagen in een worm op de bank.;worm; 2.60; 9.10;743;;;;;
6;25;verb-first;unrelated;Die starterswoningen werden razendsnel verkocht, want ze vielen in de reis bij veel mensen.;reis; 3.60; 90.37;6514;;;;;
6;26;verb-first;unrelated;Uiteindelijk werden de reorganisatieplannen wel duidelijk, want de directeur legde zijn kaarten op winst gisterochtend.;winst; 2.98; 21.63;999;;;;;
6;27;verb-first;unrelated;De fraudeurs wisten hun witwaspraktijken te verbergen, want ze leidden de agenten om de klas bij huiszoekingen.;klas; 3.33; 48.98;2148;;;;;
6;28;verb-final;unrelated;Sascha merkte dat Nathan geschrokken was van het ongeluk, omdat hij uit zijn spek was maandagavond.;spek; 2.37; 5.35;237;;;;;
6;29;verb-final;unrelated;Vera was erg tevreden over het verloop van het evenement, omdat het op gedachtes liep vorig weekend.;gedachtes; 1.73; 1.21;1463;;;;;
6;30;verb-final;unrelated;Neeltje zei dat Floris wel iets zuiniger mocht leven, omdat hij een gat in zijn nest had sinds zijn loonsverhoging.;nest; 2.69; 11.27;978;;;;;
6;31;verb-final;unrelated;Bij die protestactie moest de oproerpolitie optreden, omdat het uit de tegels liep op het Malieveld.;tegels; 1.81; 1.44;86;;;;;
6;32;verb-final;unrelated;Alieke vond dat Alex wel iets bescheidener mocht zijn, omdat hij naast zijn wapens liep zo langzamerhand.;wapens; 3.68; 109.83;10796;;;;;
6;33;verb-final;unrelated;Johan ontdekte dat de HAVO eigenlijk te moeilijk voor hem was, omdat hij op zijn parken liep het afgelopen jaar.;parken; 1.76; 1.28;1186;;;;;
6;34;verb-final;unrelated;Groningen zal geen last meer hebben van die pyromaan, omdat hij tegen de markt liep dinsdagavond.;markt; 2.92; 19.03;876;;;;;
6;35;verb-final;unrelated;Het was dom van de minister om de omstreden Betuwelijn zo te prijzen, omdat hij olie op het plan gooide daardoor.;plan; 3.80; 143.34;10388;;;;;
6;36;verb-final;unrelated;Uiteindelijk bekende de dief toch schuld, omdat de agent hem uit zijn blad lokte in de verhoorkamer.;blad; 2.69; 11.14;977;;;;;
6;37;verb-final;unrelated;Na lang twijfelen deed Sara toch mee, omdat Steven haar over de lach trok met zijn argumenten.;lach; 3.31; 46.72;8074;;;;;
6;38;verb-final;unrelated;Uiteindelijk wist de rechercheur alles van de verdachte, omdat hij hem onder de keus nam in zijn onderzoek.;keus; 3.43; 61.61;2694;;;;;
6;39;verb-final;unrelated;Na het overlijden van zijn ouders hoefde David niet naar een pleeggezin, omdat opa hem onder zijn kamer nam gelukkig.;kamer; 4.08; 275.24;12981;;;;;
6;40;verb-final;unrelated;Kristel vond dat Paul haar te weinig uitdaagde, omdat hij haar naar de test praatte elke keer.;test; 3.28; 43.15;3985;;;;;
6;41;verb-final;unrelated;Het was duidelijk dat de directeur Stefans gespijbel ontdekt had, omdat hij hem op het bestand riep maandagochtend.;bestand; 2.59; 8.94;669;;;;;
6;42;verb-final;unrelated;De selectieprocedure was erg streng, omdat de toelatingscommissie het kaf van het einde scheidde voor die opleiding.;einde; 3.69; 112.94;4951;;;;;
6;43;verb-final;unrelated;Nadia schrok van Hendriks boze reactie, omdat hij uit zijn roem schoot vanuit het niets.;roem; 2.54; 7.98;349;;;;;
6;44;verb-final;unrelated;Het was onmogelijk dat Michelle nog moe was, omdat ze een gat in de sik sliep zondag.;sik; 1.32; 0.46;38;;;;;
6;45;verb-final;unrelated;Aljan kon Aïda al niet meer versieren, omdat Michiel haar aan de stoep sloeg vorige week.;stoep; 2.53; 7.68;338;;;;;
6;46;verb-final;unrelated;Bas ontdekte dat zijn conditie erg slecht was, omdat hij naar oven snakte na de hardlooptraining.;oven; 2.64; 9.90;465;;;;;
6;47;verb-final;unrelated;Alita omschreef Lisa als opvliegend, omdat ze uit haar erf sprong bij het minste of geringste.;erf; 2.04; 2.47;540;;;;;
6;48;verb-final;unrelated;Tijdens de verhuizing kon Nico Merel goed gebruiken, omdat ze haar handen uit de kranten stak bij het inpakken.;kranten; 2.96; 20.97;3496;;;;;
6;49;verb-final;unrelated;Tessa wilde nooit meer in dat rare T-shirt gymmen, omdat ze voor vork stond tijdens de les.;vork; 2.36; 5.19;281;;;;;
6;50;verb-final;unrelated;Het was duidelijk dat juf Cindy geen treitergedrag duldde, omdat ze pestkoppen op de schapen tikte in de klas.;schapen; 2.65; 10.15;753;;;;;
6;51;verb-final;unrelated;Meester besloot Chris geen straf te geven, omdat hij met de hand over het paar streek voor een keertje.;paar; 4.28; 434.44;19138;;;;;
6;52;verb-final;unrelated;Simon vond de service bij de Belastingdienst waardeloos, omdat ze hem van het kastje naar de kaas stuurden zoals gewoonlijk.;kaas; 3.00; 22.85;1021;;;;;
6;53;verb-final;unrelated;Het vraagstuk over de zorgverzekeringen leek complex te zijn, omdat de minister in het kroos tastte bij het debat.;servet;1.90;1.78;160;;;;;
6;54;verb-final;unrelated;Hanna kon blijkbaar niet met geld omgaan, omdat haar spaargeld als sneeuw voor de prop verdween tijdens de uitverkoop.;prop; 2.02; 2.38;230;;;;;
6;55;verb-first;literal;Voor Romy voelde het kennismakingsgesprek als een verhoor, want de bedrijfsleider vroeg haar het hemd van het been gisteren.;been; 3.37; 53.63;2588;;;;;
6;56;verb-first;literal;In het leger deelde de commandant bevelen uit, want hij had de touwtjes in vuisten op de kazerne.;vuisten; 2.12; 2.97;429;;;;;
6;57;verb-first;literal;Sander zag dat iedereen zijn outfit misplaatst vond, want hij stond voor stok op het feestje.;stok; 2.80; 14.48;801;;;;;
6;58;verb-first;literal;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, want hij verloor haar uit het blauw op den duur.;blauw; 3.16; 32.91;3595;;;;;
6;59;verb-first;literal;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, want ze vallen buiten de kano door hun aandoening.;kano; 2.00; 2.24;122;;;;;
6;60;verb-first;literal;Joops vrienden wisten al lang dat hij op mannen viel, want hij kwam uit de kleren op zijn zestiende.;kleren; 3.66; 104.85;4585;;;;;
6;61;verb-first;literal;Piet vond het begin van die opdracht makkelijk, want de juf hielp hem op straat in de les.;straat; 3.64; 100.34;5264;;;;;
6;62;verb-first;literal;Florian baalde van zijn kledingkeus, want hij viel uit de muziek met zijn slobbertrui.;muziek; 3.67; 107.46;4699;;;;;
6;63;verb-first;literal;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, want ze viste achter het web deze keer.;web; 2.30; 4.51;215;;;;;
6;64;verb-first;literal;De verdachte kon de waarheid moeilijk verbergen, want de rechter voelde hem aan de pijn over de zaak.;pijn; 4.07; 266.16;11695;;;;;
